date,actual,naive_last_5d_realized_vol,linear_regression,ridge,random_forest,selected_prediction,selected_residual
2025-08-13,0.0022178186433187,0.0051794575219369,0.004805532300999093,0.00480059024771287,0.0054815784449214556,0.00480059024771287,-0.00258277160439417
2025-08-14,0.0018920493394698,0.0049990157178913,0.005568887718167199,0.005564484393867752,0.005605630325468741,0.005564484393867752,-0.0036724350543979522
2025-08-15,0.0075543811135578,0.0052142925022491,0.0052108849528635336,0.005209904431151272,0.005629878434756211,0.005209904431151272,0.002344476682406528
2025-08-18,0.0078066189084823,0.0048870746300264,0.00508787030252245,0.005089103821387584,0.005592398484442902,0.005089103821387584,0.002717515087094716
2025-08-19,0.0073893418977222,0.0030847911848754,0.005230943757033138,0.005229352552396766,0.005745226501688562,0.005229352552396766,0.0021599893453254342
2025-08-20,0.0070927993991098,0.0022178186433186,0.005643276126336218,0.005641802213841777,0.006326795783704073,0.005641802213841777,0.001450997185268023
2025-08-21,0.0062724040807405,0.0018920493394697,0.006329972527561678,0.006327115016873192,0.007185542517975328,0.006327115016873192,-5.4710936132692546e-05
2025-08-22,0.0042829242474036,0.0075543811135577,0.004944620975147446,0.00494892312120287,0.006029258049578058,0.00494892312120287,-0.00066599887379927
2025-08-25,0.0048780774671205,0.0078066189084822,0.005001175489863202,0.005005404644521256,0.005767374872196839,0.005005404644521256,-0.00012732717740075554
2025-08-26,0.0050817025733343,0.0073893418977222,0.005436900060143026,0.005443209282005153,0.005678832875545956,0.005443209282005153,-0.00036150670867085306
2025-08-27,0.0062022384750662,0.0070927993991097,0.005061440704279422,0.005066384019472633,0.0056751450305770595,0.005066384019472633,0.0011358544555935667
2025-08-28,0.0062080645591947,0.0062724040807405,0.004607004018150046,0.0046106003395747905,0.005523299899537676,0.0046106003395747905,0.0015974642196199098
2025-08-29,0.0055149326322505,0.0042829242474035,0.005211646484928753,0.005211881074602211,0.0057272659358435125,0.005211881074602211,0.000303051557648289
2025-09-02,0.0037920896090331,0.0048780774671205,0.007356160695877252,0.0073548831751779125,0.007141478932468413,0.0073548831751779125,-0.0035627935661448128
2025-09-03,0.0036512363595198,0.0050817025733343,0.006083187096151526,0.006079884805288026,0.005933643591432419,0.006079884805288026,-0.002428648445768226
2025-09-04,0.0036953386169848,0.0062022384750662,0.005148233096084447,0.005146691967124269,0.005827224006732327,0.005146691967124269,-0.001451353350139469
2025-09-05,0.0029325588296692,0.0062080645591947,0.005212681772317424,0.0052119162383416975,0.005738726921294157,0.0052119162383416975,-0.0022793574086724974
2025-09-08,0.0029308004065529,0.0055149326322505,0.005282373767644176,0.005284127432410387,0.005748643931085044,0.005284127432410387,-0.0023533270258574864
